,TgtCndMovDirectStatusFlg,TgtCndGndVelLong,TgtCndGndVelLat,TgtCndAbsHdAng,TgtCndConf,InitEnableFlg
4062,Oncoming,(+) 1.38mps down,Stop,0,INVALID,VALID
4063,Oncoming,(+) 1.38mps down,Stop,0,INVALID,INVALID
4064,Oncoming,(+) 1.38mps down,Stop,(dx),VALID,VALID
4065,Oncoming,(+) 1.38mps down,Stop,(dx),VALID,INVALID
4066,Oncoming,(+) 1.38mps down,Stop,(dx),INVALID,VALID
4067,Oncoming,(+) 1.38mps down,Stop,(dx),INVALID,INVALID
4068,Oncoming,(+) 1.38mps down,Stop,(dy),VALID,VALID
4069,Oncoming,(+) 1.38mps down,Stop,(dy),VALID,INVALID
4070,Oncoming,(+) 1.38mps down,Stop,(dy),INVALID,VALID
4071,Oncoming,(+) 1.38mps down,Stop,(dy),INVALID,INVALID
4072,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg down,VALID,VALID
4073,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg down,VALID,INVALID
4074,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg down,INVALID,VALID
4075,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg down,INVALID,INVALID
4076,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg up,VALID,VALID
4077,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg up,VALID,INVALID
4078,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg up,INVALID,VALID
4079,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 40deg up,INVALID,INVALID
4080,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg down,VALID,VALID
4081,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg down,VALID,INVALID
4082,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg down,INVALID,VALID
4083,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg down,INVALID,INVALID
4084,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg up,VALID,VALID
4085,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg up,VALID,INVALID
4086,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg up,INVALID,VALID
4087,Oncoming,(+) 1.38mps down,Stop,(dy/dx) 50deg up,INVALID,INVALID
4088,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,0,VALID,VALID
4089,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,0,VALID,INVALID
4090,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,0,INVALID,VALID
4091,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,0,INVALID,INVALID
4092,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dx),VALID,VALID
4093,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dx),VALID,INVALID
4094,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dx),INVALID,VALID
4095,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dx),INVALID,INVALID
4096,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy),VALID,VALID
4097,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy),VALID,INVALID
4098,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy),INVALID,VALID
4099,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy),INVALID,INVALID
4100,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
4101,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
4102,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
4103,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
4104,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
4105,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
4106,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
4107,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
4108,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
4109,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
4110,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
4111,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
4112,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
4113,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
4114,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
4115,Oncoming,(+) 1.38mps down,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
4116,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,0,VALID,VALID
4117,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,0,VALID,INVALID
4118,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,0,INVALID,VALID
4119,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,0,INVALID,INVALID
4120,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dx),VALID,VALID
4121,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dx),VALID,INVALID
4122,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dx),INVALID,VALID
4123,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dx),INVALID,INVALID
4124,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy),VALID,VALID
4125,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy),VALID,INVALID
4126,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy),INVALID,VALID
4127,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy),INVALID,INVALID
4128,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
4129,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
4130,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
4131,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
4132,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
4133,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
4134,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
4135,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
4136,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
4137,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
4138,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
4139,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
4140,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
4141,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
4142,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
4143,Oncoming,(+) 1.38mps down,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
4144,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,0,VALID,VALID
4145,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,0,VALID,INVALID
4146,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,0,INVALID,VALID
4147,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,0,INVALID,INVALID
4148,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dx),VALID,VALID
4149,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dx),VALID,INVALID
4150,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dx),INVALID,VALID
4151,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dx),INVALID,INVALID
4152,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy),VALID,VALID
4153,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy),VALID,INVALID
4154,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy),INVALID,VALID
4155,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy),INVALID,INVALID
4156,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
4157,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
4158,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
4159,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
4160,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
4161,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
4162,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
4163,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
4164,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
4165,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
4166,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
4167,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
4168,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
4169,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
4170,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
4171,Oncoming,(+) 1.38mps down,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
4172,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,0,VALID,VALID
4173,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,0,VALID,INVALID
4174,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,0,INVALID,VALID
4175,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,0,INVALID,INVALID
4176,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dx),VALID,VALID
4177,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dx),VALID,INVALID
4178,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dx),INVALID,VALID
4179,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dx),INVALID,INVALID
4180,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy),VALID,VALID
4181,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy),VALID,INVALID
4182,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy),INVALID,VALID
4183,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy),INVALID,INVALID
4184,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
4185,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
4186,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
4187,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
4188,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
4189,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
4190,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
4191,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
4192,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
4193,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
4194,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
4195,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
4196,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
4197,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
4198,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
4199,Oncoming,(+) 1.38mps down,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
4200,Oncoming,(+) 0.1mps up,Stop,0,VALID,VALID
4201,Oncoming,(+) 0.1mps up,Stop,0,VALID,INVALID
4202,Oncoming,(+) 0.1mps up,Stop,0,INVALID,VALID
4203,Oncoming,(+) 0.1mps up,Stop,0,INVALID,INVALID
4204,Oncoming,(+) 0.1mps up,Stop,(dx),VALID,VALID
4205,Oncoming,(+) 0.1mps up,Stop,(dx),VALID,INVALID
4206,Oncoming,(+) 0.1mps up,Stop,(dx),INVALID,VALID
4207,Oncoming,(+) 0.1mps up,Stop,(dx),INVALID,INVALID
4208,Oncoming,(+) 0.1mps up,Stop,(dy),VALID,VALID
4209,Oncoming,(+) 0.1mps up,Stop,(dy),VALID,INVALID
4210,Oncoming,(+) 0.1mps up,Stop,(dy),INVALID,VALID
4211,Oncoming,(+) 0.1mps up,Stop,(dy),INVALID,INVALID
4212,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg down,VALID,VALID
4213,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg down,VALID,INVALID
4214,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg down,INVALID,VALID
4215,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg down,INVALID,INVALID
4216,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg up,VALID,VALID
4217,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg up,VALID,INVALID
4218,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg up,INVALID,VALID
4219,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 40deg up,INVALID,INVALID
4220,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg down,VALID,VALID
4221,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg down,VALID,INVALID
4222,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg down,INVALID,VALID
4223,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg down,INVALID,INVALID
4224,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg up,VALID,VALID
4225,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg up,VALID,INVALID
4226,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg up,INVALID,VALID
4227,Oncoming,(+) 0.1mps up,Stop,(dy/dx) 50deg up,INVALID,INVALID
4228,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,0,VALID,VALID
4229,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,0,VALID,INVALID
4230,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,0,INVALID,VALID
4231,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,0,INVALID,INVALID
4232,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dx),VALID,VALID
4233,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dx),VALID,INVALID
4234,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dx),INVALID,VALID
4235,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dx),INVALID,INVALID
4236,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy),VALID,VALID
4237,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy),VALID,INVALID
4238,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy),INVALID,VALID
4239,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy),INVALID,INVALID
4240,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,VALID
4241,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,VALID,INVALID
4242,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,VALID
4243,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg down,INVALID,INVALID
4244,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,VALID
4245,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,VALID,INVALID
4246,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,VALID
4247,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 40deg up,INVALID,INVALID
4248,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,VALID
4249,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,VALID,INVALID
4250,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,VALID
4251,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg down,INVALID,INVALID
4252,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,VALID
4253,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,VALID,INVALID
4254,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,VALID
4255,Oncoming,(+) 0.1mps up,(+-) 1.38mps up,(dy/dx) 50deg up,INVALID,INVALID
4256,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,0,VALID,VALID
4257,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,0,VALID,INVALID
4258,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,0,INVALID,VALID
4259,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,0,INVALID,INVALID
4260,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dx),VALID,VALID
4261,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dx),VALID,INVALID
4262,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dx),INVALID,VALID
4263,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dx),INVALID,INVALID
4264,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy),VALID,VALID
4265,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy),VALID,INVALID
4266,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy),INVALID,VALID
4267,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy),INVALID,INVALID
4268,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,VALID
4269,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,VALID,INVALID
4270,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,VALID
4271,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg down,INVALID,INVALID
4272,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,VALID
4273,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,VALID,INVALID
4274,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,VALID
4275,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 40deg up,INVALID,INVALID
4276,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,VALID
4277,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,VALID,INVALID
4278,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,VALID
4279,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg down,INVALID,INVALID
4280,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,VALID
4281,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,VALID,INVALID
4282,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,VALID
4283,Oncoming,(+) 0.1mps up,(+-) 1.38mps down,(dy/dx) 50deg up,INVALID,INVALID
4284,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,0,VALID,VALID
4285,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,0,VALID,INVALID
4286,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,0,INVALID,VALID
4287,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,0,INVALID,INVALID
4288,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dx),VALID,VALID
4289,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dx),VALID,INVALID
4290,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dx),INVALID,VALID
4291,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dx),INVALID,INVALID
4292,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy),VALID,VALID
4293,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy),VALID,INVALID
4294,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy),INVALID,VALID
4295,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy),INVALID,INVALID
4296,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,VALID
4297,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,VALID,INVALID
4298,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,VALID
4299,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg down,INVALID,INVALID
4300,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,VALID
4301,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,VALID,INVALID
4302,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,VALID
4303,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 40deg up,INVALID,INVALID
4304,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,VALID
4305,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,VALID,INVALID
4306,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,VALID
4307,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg down,INVALID,INVALID
4308,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,VALID
4309,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,VALID,INVALID
4310,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,VALID
4311,Oncoming,(+) 0.1mps up,(+-) 0.1mps up,(dy/dx) 50deg up,INVALID,INVALID
4312,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,0,VALID,VALID
4313,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,0,VALID,INVALID
4314,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,0,INVALID,VALID
4315,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,0,INVALID,INVALID
4316,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dx),VALID,VALID
4317,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dx),VALID,INVALID
4318,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dx),INVALID,VALID
4319,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dx),INVALID,INVALID
4320,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy),VALID,VALID
4321,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy),VALID,INVALID
4322,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy),INVALID,VALID
4323,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy),INVALID,INVALID
4324,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,VALID
4325,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,VALID,INVALID
4326,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,VALID
4327,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg down,INVALID,INVALID
4328,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,VALID
4329,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,VALID,INVALID
4330,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,VALID
4331,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 40deg up,INVALID,INVALID
4332,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,VALID
4333,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,VALID,INVALID
4334,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,VALID
4335,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg down,INVALID,INVALID
4336,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,VALID
4337,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,VALID,INVALID
4338,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,VALID
4339,Oncoming,(+) 0.1mps up,(+-) 0.1mps down,(dy/dx) 50deg up,INVALID,INVALID
4340,Oncoming,(+) 0.1mps down,Stop,0,VALID,VALID
4341,Oncoming,(+) 0.1mps down,Stop,0,VALID,INVALID
4342,Oncoming,(+) 0.1mps down,Stop,0,INVALID,VALID
4343,Oncoming,(+) 0.1mps down,Stop,0,INVALID,INVALID
4344,Oncoming,(+) 0.1mps down,Stop,(dx),VALID,VALID
4345,Oncoming,(+) 0.1mps down,Stop,(dx),VALID,INVALID
4346,Oncoming,(+) 0.1mps down,Stop,(dx),INVALID,VALID
4347,Oncoming,(+) 0.1mps down,Stop,(dx),INVALID,INVALID
4348,Oncoming,(+) 0.1mps down,Stop,(dy),VALID,VALID
4349,Oncoming,(+) 0.1mps down,Stop,(dy),VALID,INVALID
4350,Oncoming,(+) 0.1mps down,Stop,(dy),INVALID,VALID
4351,Oncoming,(+) 0.1mps down,Stop,(dy),INVALID,INVALID
4352,Oncoming,(+) 0.1mps down,Stop,(dy/dx) 40deg down,VALID,VALID
